trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
80,True,3.0625,1.1439378261076953,3.0,2.0,56.25,93.75,100.0,2,12.5,3,18.75,4,25.0,6,37.5,1,6.25,0,0.0
81,True,3.125,1.4947825928876748,3.0,2.25,68.75,75.0,93.75,3,18.75,2,12.5,6,37.5,1,6.25,3,18.75,1,6.25
82,True,3.0625,1.4347800354061246,3.0,2.25,62.5,75.0,100.0,3,18.75,3,18.75,4,25.0,2,12.5,4,25.0,0,0.0
83,True,3.125,1.165922381636102,3.0,2.0,62.5,81.25,100.0,0,0.0,7,43.75,3,18.75,3,18.75,3,18.75,0,0.0
84,True,3.0,1.6583123951777,2.5,2.5,56.25,75.0,93.75,4,25.0,4,25.0,1,6.25,3,18.75,3,18.75,1,6.25
85,True,3.1875,1.589762167747113,3.0,2.5,56.25,75.0,93.75,4,25.0,1,6.25,4,25.0,3,18.75,3,18.75,1,6.25
86,True,3.6875,1.3095204274848102,3.0,2.0,56.25,68.75,87.5,0,0.0,3,18.75,6,37.5,2,12.5,3,18.75,2,12.5
87,True,2.375,1.0532687216470449,2.0,1.25,81.25,100.0,100.0,4,25.0,5,31.25,4,25.0,3,18.75,0,0.0,0,0.0
88,True,3.3125,1.5699820858850588,3.5,2.0,50.0,81.25,87.5,3,18.75,2,12.5,3,18.75,5,31.25,1,6.25,2,12.5
89,True,3.125,1.4086784586980805,3.0,2.25,68.75,75.0,93.75,1,6.25,6,37.5,4,25.0,1,6.25,3,18.75,1,6.25
90,True,3.25,1.25,3.0,2.0,62.5,81.25,93.75,0,0.0,6,37.5,4,25.0,3,18.75,2,12.5,1,6.25
91,True,3.1875,1.589762167747113,3.5,2.25,50.0,75.0,93.75,3,18.75,4,25.0,1,6.25,4,25.0,3,18.75,1,6.25
92,True,2.8125,1.5090870584562046,2.0,2.25,56.25,81.25,100.0,4,25.0,5,31.25,0,0.0,4,25.0,3,18.75,0,0.0
93,True,3.125,1.5761900266148114,3.0,2.25,56.25,75.0,93.75,3,18.75,4,25.0,2,12.5,3,18.75,3,18.75,1,6.25
94,True,3.375,1.5360257159305635,3.0,2.25,56.25,75.0,87.5,2,12.5,3,18.75,4,25.0,3,18.75,2,12.5,2,12.5
95,True,3.3125,1.6092991486979666,4.0,2.5,43.75,75.0,93.75,4,25.0,1,6.25,2,12.5,5,31.25,3,18.75,1,6.25
96,True,3.25,1.7853571071357126,3.5,4.0,50.0,62.5,93.75,5,31.25,1,6.25,2,12.5,2,12.5,5,31.25,1,6.25
97,True,2.8125,1.5499495959546556,2.5,2.25,68.75,81.25,93.75,4,25.0,4,25.0,3,18.75,2,12.5,2,12.5,1,6.25
98,True,2.625,1.165922381636102,2.5,1.25,75.0,93.75,100.0,3,18.75,5,31.25,4,25.0,3,18.75,1,6.25,0,0.0
99,True,2.375,1.4086784586980805,2.0,2.25,75.0,87.5,100.0,6,37.5,4,25.0,2,12.5,2,12.5,2,12.5,0,0.0
100,True,3.25,1.479019945774904,3.0,1.5,62.5,75.0,93.75,3,18.75,1,6.25,6,37.5,2,12.5,3,18.75,1,6.25
101,True,3.25,1.4361406616345072,3.0,3.0,56.25,68.75,100.0,2,12.5,4,25.0,3,18.75,2,12.5,5,31.25,0,0.0
102,True,3.125,1.4947825928876748,3.0,2.25,62.5,75.0,93.75,2,12.5,5,31.25,3,18.75,2,12.5,3,18.75,1,6.25
103,True,2.8125,1.4238482187368147,3.0,2.25,68.75,81.25,100.0,4,25.0,3,18.75,4,25.0,2,12.5,3,18.75,0,0.0
104,True,2.625,1.4947825928876748,2.5,3.0,62.5,87.5,100.0,6,37.5,2,12.5,2,12.5,4,25.0,2,12.5,0,0.0
105,True,2.875,1.5360257159305635,2.5,2.5,62.5,75.0,100.0,4,25.0,4,25.0,2,12.5,2,12.5,4,25.0,0,0.0
106,True,2.875,1.653594569415369,2.0,2.5,62.5,75.0,93.75,4,25.0,5,31.25,1,6.25,2,12.5,3,18.75,1,6.25
107,True,3.3125,1.4456291882775472,3.0,3.0,62.5,68.75,93.75,1,6.25,5,31.25,4,25.0,1,6.25,4,25.0,1,6.25
108,True,3.0625,1.197327753791751,3.0,2.0,62.5,87.5,100.0,2,12.5,3,18.75,5,31.25,4,25.0,2,12.5,0,0.0
109,True,3.1875,1.5499495959546556,3.0,3.25,56.25,68.75,100.0,4,25.0,1,6.25,4,25.0,2,12.5,5,31.25,0,0.0
110,True,3.375,1.3635890143294642,4.0,2.25,43.75,75.0,100.0,2,12.5,3,18.75,2,12.5,5,31.25,4,25.0,0,0.0
111,True,2.9375,1.3448396744593758,3.0,2.0,68.75,81.25,100.0,3,18.75,3,18.75,5,31.25,2,12.5,3,18.75,0,0.0
112,True,2.8125,1.589762167747113,2.5,3.25,62.5,75.0,100.0,5,31.25,3,18.75,2,12.5,2,12.5,4,25.0,0,0.0
113,True,3.4375,1.4986973510352248,3.0,3.0,56.25,62.5,93.75,1,6.25,5,31.25,3,18.75,1,6.25,5,31.25,1,6.25
114,True,2.75,1.4361406616345072,2.0,2.0,68.75,87.5,93.75,3,18.75,6,37.5,2,12.5,3,18.75,1,6.25,1,6.25
115,True,2.625,1.5360257159305635,2.5,3.0,68.75,81.25,100.0,6,37.5,2,12.5,3,18.75,2,12.5,3,18.75,0,0.0
116,True,3.0,1.2747548783981961,3.0,2.0,68.75,81.25,100.0,2,12.5,4,25.0,5,31.25,2,12.5,3,18.75,0,0.0
117,True,2.75,1.299038105676658,3.0,1.5,75.0,87.5,100.0,4,25.0,2,12.5,6,37.5,2,12.5,2,12.5,0,0.0
118,True,2.625,1.4523687548277813,2.0,3.0,62.5,87.5,100.0,5,31.25,4,25.0,1,6.25,4,25.0,2,12.5,0,0.0
119,True,2.625,1.3635890143294642,3.0,2.0,81.25,93.75,93.75,5,31.25,1,6.25,7,43.75,2,12.5,0,0.0,1,6.25
120,True,2.6875,1.7218721642444887,2.5,3.0,62.5,81.25,93.75,7,43.75,1,6.25,2,12.5,3,18.75,2,12.5,1,6.25
121,True,2.625,1.4086784586980805,2.5,3.0,68.75,87.5,100.0,5,31.25,3,18.75,3,18.75,3,18.75,2,12.5,0,0.0
122,True,3.0625,1.4776988021921111,2.5,2.0,56.25,81.25,93.75,2,12.5,6,37.5,1,6.25,4,25.0,2,12.5,1,6.25
123,True,3.0,1.3693063937629153,3.0,2.0,62.5,81.25,100.0,3,18.75,3,18.75,4,25.0,3,18.75,3,18.75,0,0.0
124,True,3.0625,1.3905372163304368,3.0,2.0,68.75,81.25,93.75,2,12.5,4,25.0,5,31.25,2,12.5,2,12.5,1,6.25
125,True,2.9375,1.5194057226429023,3.0,2.25,68.75,81.25,93.75,4,25.0,2,12.5,5,31.25,2,12.5,2,12.5,1,6.25
126,True,3.375,1.5360257159305635,3.0,2.25,56.25,68.75,93.75,3,18.75,1,6.25,5,31.25,2,12.5,4,25.0,1,6.25
127,True,3.25,1.6007810593582121,3.0,3.0,56.25,68.75,93.75,3,18.75,3,18.75,3,18.75,2,12.5,4,25.0,1,6.25
128,True,2.9375,1.248436522214886,3.0,1.0,81.25,87.5,93.75,2,12.5,3,18.75,8,50.0,1,6.25,1,6.25,1,6.25
129,True,3.3125,1.4017288432503627,3.5,1.5,50.0,75.0,100.0,3,18.75,1,6.25,4,25.0,4,25.0,4,25.0,0,0.0
130,True,3.1875,1.5090870584562046,3.0,2.25,62.5,75.0,93.75,3,18.75,2,12.5,5,31.25,2,12.5,3,18.75,1,6.25
131,True,2.9375,1.6381678027601445,3.0,3.0,56.25,81.25,93.75,5,31.25,2,12.5,2,12.5,4,25.0,2,12.5,1,6.25
132,True,3.125,1.2183492931011204,3.0,2.0,62.5,81.25,100.0,1,6.25,5,31.25,4,25.0,3,18.75,3,18.75,0,0.0
133,True,2.8125,1.1301963325015703,3.0,1.25,75.0,93.75,100.0,3,18.75,2,12.5,7,43.75,3,18.75,1,6.25,0,0.0
134,True,2.4375,1.1709371246996996,2.0,1.25,81.25,93.75,100.0,4,25.0,5,31.25,4,25.0,2,12.5,1,6.25,0,0.0
135,True,3.0,1.695582495781317,3.0,3.25,56.25,75.0,93.75,5,31.25,2,12.5,2,12.5,3,18.75,3,18.75,1,6.25
136,True,2.8125,1.3792547806696194,2.0,2.0,56.25,87.5,100.0,3,18.75,6,37.5,0,0.0,5,31.25,2,12.5,0,0.0
137,True,3.3125,1.4017288432503627,3.0,2.0,62.5,81.25,87.5,1,6.25,4,25.0,5,31.25,3,18.75,1,6.25,2,12.5
138,True,3.375,1.5360257159305635,4.0,2.25,43.75,75.0,93.75,3,18.75,2,12.5,2,12.5,5,31.25,3,18.75,1,6.25
139,True,2.5,1.4142135623730951,2.5,2.25,75.0,87.5,100.0,6,37.5,2,12.5,4,25.0,2,12.5,2,12.5,0,0.0
140,True,3.1875,1.5090870584562046,3.5,2.5,50.0,75.0,100.0,4,25.0,1,6.25,3,18.75,4,25.0,4,25.0,0,0.0
141,True,2.9375,1.6758859597239903,3.0,3.25,62.5,75.0,93.75,5,31.25,2,12.5,3,18.75,2,12.5,3,18.75,1,6.25
142,True,2.875,1.5360257159305635,2.0,2.0,62.5,81.25,93.75,3,18.75,6,37.5,1,6.25,3,18.75,2,12.5,1,6.25
143,True,3.0,1.3693063937629153,3.0,2.0,62.5,81.25,100.0,3,18.75,3,18.75,4,25.0,3,18.75,3,18.75,0,0.0
144,True,3.1875,1.589762167747113,3.5,3.25,50.0,68.75,100.0,4,25.0,2,12.5,2,12.5,3,18.75,5,31.25,0,0.0
145,True,3.3125,1.5699820858850588,3.0,3.0,56.25,68.75,93.75,3,18.75,2,12.5,4,25.0,2,12.5,4,25.0,1,6.25
146,True,3.125,1.4523687548277813,3.0,2.25,68.75,75.0,93.75,2,12.5,4,25.0,5,31.25,1,6.25,3,18.75,1,6.25
147,True,2.5625,1.4563975247163805,2.0,3.0,68.75,93.75,93.75,5,31.25,4,25.0,2,12.5,4,25.0,0,0.0,1,6.25
148,True,2.875,1.5761900266148114,3.0,3.0,56.25,87.5,93.75,5,31.25,2,12.5,2,12.5,5,31.25,1,6.25,1,6.25
149,True,3.0,1.6583123951777,3.0,4.0,56.25,68.75,100.0,5,31.25,2,12.5,2,12.5,2,12.5,5,31.25,0,0.0
150,True,3.375,1.3635890143294642,4.0,2.25,43.75,75.0,100.0,2,12.5,3,18.75,2,12.5,5,31.25,4,25.0,0,0.0
151,True,3.0,1.1726039399558574,3.0,1.0,81.25,87.5,93.75,1,6.25,4,25.0,8,50.0,1,6.25,1,6.25,1,6.25
152,True,3.4375,1.4563975247163805,4.0,2.25,43.75,75.0,93.75,2,12.5,3,18.75,2,12.5,5,31.25,3,18.75,1,6.25
153,True,2.6875,1.529654781315052,2.5,2.5,75.0,75.0,100.0,5,31.25,3,18.75,4,25.0,0,0.0,4,25.0,0,0.0
154,True,2.9375,1.4347800354061246,3.0,2.0,50.0,93.75,93.75,3,18.75,5,31.25,0,0.0,7,43.75,0,0.0,1,6.25
155,True,3.3125,1.529654781315052,3.5,2.25,50.0,75.0,93.75,3,18.75,2,12.5,3,18.75,4,25.0,3,18.75,1,6.25
156,True,2.5,1.118033988749895,2.0,1.0,81.25,93.75,100.0,3,18.75,6,37.5,4,25.0,2,12.5,1,6.25,0,0.0
157,True,2.75,1.6393596310755,2.5,3.25,62.5,75.0,100.0,6,37.5,2,12.5,2,12.5,2,12.5,4,25.0,0,0.0
158,True,3.0625,1.2975337182516684,3.0,2.0,68.75,87.5,93.75,2,12.5,3,18.75,6,37.5,3,18.75,1,6.25,1,6.25
159,True,3.3125,1.5699820858850588,3.5,1.75,50.0,75.0,93.75,4,25.0,0,0.0,4,25.0,4,25.0,3,18.75,1,6.25
160,True,3.5,1.5811388300841898,4.0,3.0,37.5,68.75,93.75,3,18.75,2,12.5,1,6.25,5,31.25,4,25.0,1,6.25
161,True,2.875,1.653594569415369,2.5,2.25,68.75,81.25,87.5,4,25.0,4,25.0,3,18.75,2,12.5,1,6.25,2,12.5
162,True,2.9375,1.5995604865087159,3.0,2.5,68.75,75.0,93.75,4,25.0,3,18.75,4,25.0,1,6.25,3,18.75,1,6.25
163,True,3.375,1.4086784586980805,3.0,1.5,56.25,75.0,93.75,2,12.5,2,12.5,5,31.25,3,18.75,3,18.75,1,6.25
164,True,3.1875,1.2854352375751958,3.0,1.0,62.5,81.25,100.0,3,18.75,0,0.0,7,43.75,3,18.75,3,18.75,0,0.0
165,True,3.375,1.4523687548277813,3.5,2.25,50.0,75.0,93.75,2,12.5,3,18.75,3,18.75,4,25.0,3,18.75,1,6.25
166,True,3.375,1.5761900266148114,3.0,1.5,56.25,75.0,87.5,3,18.75,1,6.25,5,31.25,3,18.75,2,12.5,2,12.5
167,True,3.3125,1.4882351124738322,3.0,3.0,62.5,68.75,93.75,2,12.5,3,18.75,5,31.25,1,6.25,4,25.0,1,6.25
168,True,3.3125,1.4882351124738322,4.0,2.0,43.75,81.25,93.75,3,18.75,2,12.5,2,12.5,6,37.5,2,12.5,1,6.25
169,True,3.375,1.6153559979150107,3.5,2.25,50.0,75.0,87.5,3,18.75,2,12.5,3,18.75,4,25.0,2,12.5,2,12.5
170,True,3.125,1.653594569415369,3.0,3.25,62.5,68.75,93.75,4,25.0,2,12.5,4,25.0,1,6.25,4,25.0,1,6.25
171,True,2.9375,1.3448396744593758,2.5,2.0,62.5,81.25,100.0,2,12.5,6,37.5,2,12.5,3,18.75,3,18.75,0,0.0
172,True,2.25,1.14564392373896,2.0,2.0,81.25,100.0,100.0,6,37.5,3,18.75,4,25.0,3,18.75,0,0.0,0,0.0
173,True,2.625,1.3635890143294642,2.5,3.0,62.5,93.75,100.0,5,31.25,3,18.75,2,12.5,5,31.25,1,6.25,0,0.0
174,True,2.75,1.346291201783626,3.0,2.25,68.75,87.5,100.0,4,25.0,3,18.75,4,25.0,3,18.75,2,12.5,0,0.0
175,True,3.1875,1.6665364532466729,3.0,2.25,56.25,75.0,87.5,3,18.75,4,25.0,2,12.5,3,18.75,2,12.5,2,12.5
176,True,2.375,1.2686114456365274,2.0,2.25,75.0,93.75,100.0,5,31.25,5,31.25,2,12.5,3,18.75,1,6.25,0,0.0
177,True,3.0625,1.4347800354061246,3.0,2.25,56.25,81.25,100.0,4,25.0,1,6.25,4,25.0,4,25.0,3,18.75,0,0.0
178,True,2.875,1.4086784586980805,2.0,2.0,62.5,87.5,93.75,2,12.5,7,43.75,1,6.25,4,25.0,1,6.25,1,6.25
179,True,2.75,1.4361406616345072,2.5,2.25,68.75,81.25,100.0,4,25.0,4,25.0,3,18.75,2,12.5,3,18.75,0,0.0
180,True,3.0625,1.197327753791751,3.0,2.0,56.25,87.5,100.0,1,6.25,6,37.5,2,12.5,5,31.25,2,12.5,0,0.0
181,True,3.625,1.2183492931011204,3.5,1.0,50.0,81.25,87.5,0,0.0,3,18.75,5,31.25,5,31.25,1,6.25,2,12.5
182,True,2.625,1.3635890143294642,3.0,2.25,75.0,87.5,100.0,5,31.25,2,12.5,5,31.25,2,12.5,2,12.5,0,0.0
